Cod_ID,UDH_Atlas,NOME_UDH,ANO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBFUND,T_FBMED,T_FBSUPER,T_FLBAS,T_FLFUND,T_FLMED,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,CPR,EMP,P_FORMAL,TRABCC,TRABPUB,TRABSC,P_FUND,P_MED,P_SUPER,REN0,REN1,REN2,REN3,REN5,RENOCUP,THEILtrab,T_ATIV,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,AGUA_ESGOTO,PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_M10A17CF,T_MULCHEFEFIF014,T_NESTUDA_NTRAB_MMEIO,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_MULCHEFE,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,HOMEM0A4,HOMEM10A14,HOMEM15A19,HOMEM20A24,HOMEM25A29,HOMEM30A34,HOMEM35A39,HOMEM40A44,HOMEM45A49,HOMEM50A54,HOMEM55A59,HOMEM5A9,HOMEM60A64,HOMEM65A69,HOMEM70A74,HOMEM75A79,HOMENS80,HOMEMTOT,MULH0A4,MULH10A14,MULH15A19,MULH20A24,MULH25A29,MULH30A34,MULH35A39,MULH40A44,MULH45A49,MULH50A54,MULH55A59,MULH5A9,MULH60A64,MULH65A69,MULH70A74,MULH75A79,MULHER80,MULHERTOT,PEA,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESOM1014,PESOM1517,PESOM15M,PESOM25M,PESORUR,PESOTOT,PESOURB,PIA,PIA1014,PIA1517,PIA18M,POP,POPT,MULCHEFEFDOM,DOMVULNERACOMID,POPVULNERAVEL15A24,OCUPMMEIOD,T_FBFUND_tudo,T_FBMED_tudo,T_FBBAS_tudo,T_FLFUND_tudo,T_FLMED_tudo,T_FLBAS_tudo,T_FUND11A13_tudo,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R
1431490200161,1431490200161,Santana : Vila Barnabé,2000,75.94,1.39,12.50,14.56,95.16,85.45,38.27,8.33,11.52,0.00,2.27,2.03,0.00,2.01,0.00,2.42,11.12,6.14,105.15,103.05,110.29,40.91,89.48,90.06,56.52,18.89,25.26,85.20,38.97,18.72,73.99,97.79,94.14,20.03,2.11,13.88,85.43,68.12,85.69,71.27,68.41,48.59,59.17,52.11,50.71,12.33,390.42,704.70,1037.05,1594.21,2050.35,0.44,,,1.80,3.56,8.81,14.92,33.15,4.48,48.49,13.67,28.58,51.51,77.01,9.70,7.10,1163.23,260.48,3856.26,534.48,867.41,1333.53,2820.27,1163.23,,117.43,182.30,0.36,0.16,18.66,4.01,0.00,68.15,0.40,7.96,21.47,4.49,72.60,49.33,10.00,13.17,80.56,62.54,14.26,1.54,14.41,44.08,56.09,80.44,1915.67,0.40,,4.75,41.64,80.98,71.46,89.03,,30.16,39.38,27.48,12.32,16.42,99.55,97.69,24.04,100.00,100.00,0.00,,10.43,74.74,2.21,10.75,3.09,20.57,1.65,24.59,2.78,,0.47,0.00,23.56,11.91,49.96,,26,27,36,26,27,20,22,27,22,16,9,18,11,12,6,2,2,309,23,18,31,36,29,29,27,33,27,24,14,18,20,13,10,3,8,363,,2,18,356,11,38,27,28,28,542,44,129,41,498,33,85,36,413,10,9,8,34,116,56,18,23,304,237,0,672,672,587,45,44,498,672,,,,,,111.42,120.15,113.95,97.79,64.07,95.29,89.70,0.713,0.69,0.78,0.698,0.849,0.8
1431490200162,1431490200162,Higienópolis,2000,78.33,1.16,9.40,10.94,96.33,88.70,36.03,11.31,12.20,0.00,0.48,0.54,0.26,0.55,0.15,0.60,10.28,8.27,98.27,103.85,84.80,88.80,90.42,93.98,60.86,48.11,49.90,87.58,57.12,19.77,92.95,98.00,94.95,12.25,1.09,4.83,89.67,78.23,92.03,85.92,84.81,76.92,80.20,75.38,74.51,43.72,826.38,1693.44,2928.14,4783.60,6637.11,0.49,0.40,1.84,1.24,5.03,4.94,16.78,34.49,2.80,51.64,10.63,24.82,48.36,72.73,12.98,9.72,3170.66,443.27,10934.53,1241.58,2249.60,3732.81,8186.04,3170.66,49.08,87.72,169.90,0.49,0.84,14.44,1.89,0.10,72.80,0.25,9.11,26.21,13.15,75.83,39.25,8.82,10.74,90.60,83.78,50.40,1.84,9.06,25.32,30.98,48.91,4577.64,0.57,,1.65,23.41,70.84,69.09,89.23,,62.31,51.98,26.00,9.31,4.27,99.83,98.20,9.59,99.68,100.00,0.19,,19.93,50.10,2.00,8.98,3.52,9.97,1.59,9.00,0.00,,0.30,0.00,0.00,4.30,100.00,,196,285,374,423,308,299,373,365,330,275,209,226,166,141,113,57,71,4211,182,264,395,393,339,353,426,506,400,344,245,227,164,191,168,130,158,4885,,9,99,5040,74,434,319,343,220,7716,421,1585,493,7295,531,1164,479,6131,84,75,77,493,1348,1029,264,233,4212,3424,0,9096,9096,8265,549,421,7295,9029,,,,,,110.75,96.01,106.43,98.00,74.83,96.61,96.09,0.859,0.844,0.898,0.849,0.889,0.961
1431490200163,1431490200163,Jardim São Pedro,2000,76.91,1.26,11.20,13.03,95.66,86.80,41.75,13.09,12.09,0.98,0.00,1.06,0.31,1.12,0.24,1.26,9.00,4.52,101.77,105.21,94.91,62.56,92.53,96.08,72.16,37.47,47.12,90.37,52.24,23.15,89.81,97.89,95.38,12.18,2.10,8.03,87.53,81.41,89.62,78.24,75.98,53.62,64.25,62.55,62.21,24.21,455.49,927.24,1516.12,2440.11,3578.83,0.48,0.48,1.01,2.80,6.48,7.97,15.15,34.49,3.32,52.02,11.58,25.75,47.98,69.21,11.92,8.99,1699.76,282.26,5862.83,701.80,1204.14,1889.30,4421.30,1699.76,44.78,100.22,171.04,0.44,0.27,20.77,3.72,0.00,65.74,0.84,7.99,24.41,5.88,75.03,45.74,11.07,11.95,88.45,75.43,27.95,1.21,11.69,38.27,48.15,69.18,2637.37,0.49,,0.00,25.30,74.76,65.17,86.37,,,41.08,29.93,11.93,8.66,100.00,99.10,14.88,100.00,100.00,0.00,,5.38,52.88,2.11,6.88,2.06,17.14,0.83,10.18,4.35,,0.42,0.00,45.49,3.90,49.90,,120,185,217,208,203,201,201,199,169,175,120,147,90,101,96,53,44,2529,138,184,207,250,209,205,252,258,199,203,164,128,157,130,104,86,107,2981,,0,62,2844,45,305,225,232,177,4608,244,882,265,4364,275,638,275,3726,36,55,45,284,833,721,184,113,2531,2074,0,5510,5510,4977,369,244,4364,5480,,,,,,111.58,110.03,111.07,97.89,77.27,96.36,91.50,0.782,0.781,0.835,0.781,0.865,0.861
1431490200164,1431490200164,Santa Maria Goretti,2000,75.95,1.39,12.50,14.54,95.17,85.46,44.40,12.70,12.22,0.00,0.57,1.40,0.21,1.45,0.00,1.68,12.19,8.24,100.61,105.53,91.26,51.41,91.25,95.69,66.39,30.45,46.14,92.76,43.60,21.08,80.76,98.58,96.57,13.51,1.36,8.81,91.15,81.14,88.91,71.47,68.15,62.39,65.99,53.10,50.65,15.88,455.49,683.72,1010.21,1756.88,2498.68,0.43,,,1.34,3.71,8.88,16.17,30.92,4.72,48.66,14.53,28.82,51.34,72.70,8.51,6.70,1169.01,275.90,3614.37,573.23,835.25,1316.77,2843.92,1169.01,,104.76,191.20,0.33,0.51,17.64,4.02,0.18,70.73,0.54,5.81,26.12,3.78,69.95,45.73,9.58,13.36,84.60,67.67,19.55,1.43,14.80,43.77,56.92,79.82,1950.49,0.43,,4.43,35.87,79.56,65.64,88.84,,78.49,49.87,28.08,13.62,20.80,100.00,99.07,12.90,100.00,100.00,0.00,,8.78,53.86,1.42,11.03,2.49,23.82,1.52,10.82,3.16,,0.84,0.00,29.76,4.71,70.42,,103,137,173,144,153,105,143,135,133,110,81,123,80,47,56,38,26,1787,104,134,158,174,129,146,168,180,144,123,120,107,117,89,101,77,64,2135,,12,63,1995,30,212,161,165,124,3214,175,649,209,3039,216,474,190,2565,53,36,48,253,640,498,134,88,1790,1458,0,3922,3922,3485,271,175,3039,3887,,,,,,109.84,108.48,109.37,98.58,78.11,96.87,92.88,0.715,0.789,0.804,0.764,0.849,0.801
1431490200165,1431490200165,Cristo Redentor,2000,77.00,1.26,11.10,12.88,95.70,86.92,37.94,10.31,12.55,0.25,0.56,1.04,0.50,1.07,0.24,1.17,6.19,3.82,102.14,107.43,90.53,81.73,93.92,95.18,69.13,42.04,48.21,91.88,56.16,33.04,91.04,98.90,96.70,16.74,2.18,5.64,93.74,79.82,93.04,78.94,76.42,72.98,76.93,67.79,66.16,24.13,596.04,1041.11,1531.74,2584.57,3596.73,0.43,0.14,0.42,1.00,2.20,4.52,7.37,29.97,4.47,47.93,14.18,28.98,52.07,76.02,8.45,6.76,1726.89,385.87,5175.72,838.51,1278.30,1993.15,4138.62,1726.89,39.04,96.77,174.20,0.34,0.26,19.98,1.54,0.00,65.64,0.80,11.21,23.27,8.39,75.07,46.83,7.45,12.59,90.23,81.81,29.36,1.61,8.36,29.76,40.75,64.77,2763.14,0.42,,1.45,29.75,76.50,68.10,92.63,,0.00,57.58,29.65,10.80,7.93,99.99,99.70,10.89,100.00,100.00,0.00,,2.24,51.79,1.10,6.65,0.43,17.12,0.98,11.31,1.52,,0.61,0.00,25.85,4.64,50.62,,400,478,614,579,581,567,613,654,541,364,306,471,220,215,169,102,71,6945,404,514,659,665,686,657,803,810,639,534,398,400,350,348,300,188,205,8560,,14,211,8260,160,811,597,607,470,12838,709,2517,777,12129,805,1808,789,10321,174,155,174,897,2417,1598,514,370,7242,5918,0,15505,15505,13830,992,709,12129,15452,,,,,,110.80,109.41,110.37,98.90,78.65,98.30,96.03,0.789,0.844,0.852,0.825,0.867,0.864
1431490200166,1431490200166,Vila Ipiranga : Benno Mentz,2000,76.54,1.56,11.70,13.60,95.47,86.29,36.49,10.68,12.30,0.75,0.32,1.00,0.24,1.04,0.41,1.19,5.76,3.44,104.15,101.81,109.17,74.55,92.13,92.76,72.20,40.57,49.06,92.01,52.30,27.61,88.47,99.45,97.08,13.30,1.45,8.22,85.07,81.33,95.12,79.32,76.26,71.83,79.61,64.43,61.50,17.90,585.63,931.15,1303.02,1952.09,2798.00,0.42,0.19,0.61,1.38,1.84,4.55,8.68,31.10,4.86,47.45,15.07,30.32,52.55,74.94,8.26,6.30,1466.50,356.14,4560.23,748.68,1118.36,1630.37,3478.95,1466.50,34.16,87.52,154.23,0.32,0.37,21.86,3.05,0.11,63.68,0.67,9.81,26.98,6.30,73.73,46.87,5.93,11.75,89.22,77.25,20.66,2.30,11.14,36.23,48.26,71.83,2269.35,0.40,,1.70,28.57,74.54,66.76,84.24,,50.47,53.04,19.59,9.20,7.77,100.00,99.48,13.81,100.00,100.00,0.00,,1.67,50.94,0.55,6.14,0.43,16.52,1.87,10.34,1.36,,0.42,0.00,30.21,4.21,60.29,,452,631,827,851,673,628,668,686,712,563,397,522,350,302,247,132,81,8722,405,658,862,895,787,708,864,988,931,798,647,487,561,501,384,224,227,10927,,22,267,10387,183,1067,771,838,506,16494,935,3435,1057,15559,1104,2500,1074,13059,168,201,189,1030,3032,2098,658,474,9377,7620,0,19649,19649,17783,1289,935,15559,19586,,,,,,107.67,125.11,113.22,99.45,80.06,98.37,94.88,0.793,0.817,0.835,0.809,0.859,0.837
1431490200167,1431490200167,Vila Jardim : Vila Mirim / Beco Cananéia / Barreto Viana,2000,76.75,1.28,11.40,13.28,95.57,86.57,44.14,5.60,11.09,0.00,0.00,6.20,2.99,6.77,6.56,7.75,13.93,12.32,103.61,108.14,95.09,68.04,90.88,93.42,66.25,36.56,42.64,83.28,50.72,18.12,72.12,96.12,91.66,15.30,0.46,10.58,86.91,73.87,87.91,74.41,71.75,56.44,71.11,59.19,56.84,21.96,402.91,784.09,1431.53,2512.34,3578.83,0.49,1.71,7.20,4.32,13.28,8.42,22.26,34.19,3.13,52.71,10.49,23.97,47.29,69.24,13.04,10.05,1603.68,251.33,5483.46,590.00,1080.33,1869.87,4226.89,1603.68,31.73,76.85,134.26,0.49,0.46,17.81,2.47,0.00,69.64,1.02,7.37,24.05,3.65,69.97,46.24,11.30,13.38,84.34,69.92,24.69,1.37,12.41,39.82,52.00,70.65,2327.03,0.43,,3.19,28.97,76.74,70.18,88.77,,46.39,51.40,28.81,11.58,7.77,100.00,96.54,21.06,100.00,99.95,0.00,,18.70,57.36,3.88,12.76,3.05,20.13,2.59,22.11,2.72,,0.43,0.05,37.80,7.96,46.80,,33,36,43,50,31,26,43,40,29,27,15,43,11,5,10,5,1,448,36,49,51,50,30,40,35,49,28,19,27,40,13,12,10,8,2,499,,3,17,456,9,72,56,62,48,710,60,194,59,650,60,134,63,516,12,17,20,79,211,53,49,34,374,273,0,947,947,795,85,60,650,932,,,,,,109.60,104.61,107.87,96.12,71.02,93.02,94.58,0.744,0.723,0.813,0.73,0.863,0.852
1431490200168,1431490200168,Vila Jardim : Beco Um Salvador Pinheiro / Souza Lobo,2000,76.46,1.33,11.80,13.73,95.43,86.18,43.75,6.30,11.18,2.82,0.00,5.30,3.05,5.75,3.80,6.45,12.84,7.86,94.96,100.29,78.93,63.13,87.13,89.28,49.50,34.47,34.48,87.12,47.37,24.40,69.14,94.66,92.78,22.14,2.20,5.96,87.16,63.55,86.81,74.28,72.13,65.75,71.63,59.33,57.22,22.10,440.20,771.08,1239.58,1952.09,2830.53,0.48,1.18,3.06,3.18,9.11,8.81,22.01,35.12,3.78,52.10,12.26,26.16,47.90,71.11,11.46,8.50,1425.58,269.20,5006.86,604.86,990.51,1549.44,3713.88,1425.58,60.44,93.63,158.99,0.42,0.42,16.67,3.68,0.00,69.44,0.43,8.16,23.88,5.67,69.47,41.88,11.09,15.86,84.33,69.31,24.26,1.67,13.37,42.80,52.97,74.53,2200.47,0.45,,3.43,29.93,84.38,68.36,91.17,,100.00,52.32,28.26,11.96,6.17,100.00,98.72,15.93,100.00,100.00,0.00,,15.62,65.52,5.34,11.08,3.84,19.84,0.00,24.42,1.97,,0.86,0.00,33.99,1.26,74.90,,39,42,55,43,41,21,36,27,26,22,16,27,18,8,5,6,1,433,32,44,42,46,38,38,41,32,28,30,22,38,18,15,13,7,3,487,,3,16,440,13,71,50,52,42,698,55,186,56,643,66,131,61,512,16,15,14,65,191,58,44,23,373,285,0,920,920,784,86,55,643,920,,,,,,109.29,96.65,106.14,95.13,60.49,93.44,89.57,0.743,0.714,0.803,0.724,0.858,0.833
1431490200169,1431490200169,Vila Jardim : Beco Bica / Veiga Cabral,2000,68.53,2.81,25.90,30.05,90.36,73.69,50.56,7.06,8.70,3.57,0.00,6.58,1.52,7.09,6.00,8.85,27.56,20.51,98.40,112.12,50.22,2.14,87.79,91.21,24.73,1.84,14.45,81.21,26.17,6.72,46.22,93.31,90.63,50.10,8.79,11.14,63.70,31.47,41.12,30.20,27.61,5.88,8.00,8.97,9.20,0.50,131.77,210.34,308.43,502.66,683.23,0.46,6.86,10.41,21.72,30.02,48.63,59.82,35.00,4.42,51.03,13.47,27.62,48.97,70.06,10.39,7.58,369.07,81.54,1291.77,167.06,261.16,393.91,941.66,371.96,41.07,85.84,143.82,0.38,0.31,14.00,16.76,0.00,57.13,0.34,10.24,26.43,0.91,55.11,47.18,2.52,22.09,34.75,11.77,0.63,1.49,37.78,78.49,91.25,98.55,756.52,0.19,,6.81,37.08,79.68,72.90,79.04,,48.35,44.23,34.08,19.21,25.56,98.51,82.15,46.89,98.50,99.93,3.32,,54.14,85.55,6.69,48.60,29.97,51.37,4.24,70.40,15.50,,0.89,0.07,32.39,45.83,26.58,,43,36,44,50,24,23,30,32,21,16,8,35,11,5,6,4,0,388,40,31,32,49,26,23,32,34,25,26,16,29,14,17,12,8,5,419,,5,16,401,15,56,41,46,57,593,43,175,51,550,56,132,56,418,11,15,14,60,159,57,31,18,319,238,0,807,807,660,67,43,550,807,,,,,,118.41,58.17,105.06,93.31,27.73,90.63,83.10,0.302,0.368,0.536,0.345,0.726,0.616
1431490200170,1431490200170,Vila Jardim : Beco Aquiles A e B,2000,74.66,1.91,14.40,16.75,94.46,83.59,49.60,7.25,10.44,1.33,1.49,3.31,2.42,3.50,1.37,3.77,21.71,14.70,101.55,110.61,76.70,18.42,88.46,92.74,42.01,9.54,14.39,83.25,29.33,9.63,48.86,96.48,92.94,34.75,4.43,9.38,81.56,47.04,72.38,53.64,48.93,39.09,43.11,31.16,28.15,4.55,245.13,414.82,585.63,985.81,1366.46,0.48,2.74,7.35,8.73,17.56,22.22,38.65,36.48,4.11,52.67,12.81,26.12,47.33,74.12,11.39,8.22,736.22,151.24,2685.59,320.40,489.86,780.67,1938.92,736.44,40.52,87.06,161.11,0.43,0.39,21.01,7.68,0.09,57.58,0.27,12.49,24.42,2.75,66.42,52.70,5.39,13.85,62.58,38.27,5.24,0.76,24.14,63.03,75.37,90.94,1341.33,0.42,,4.22,32.17,81.41,68.30,83.97,,78.69,33.70,31.04,17.97,18.36,99.47,95.11,29.04,98.96,100.00,0.07,,30.46,85.61,3.52,23.38,10.17,34.13,1.53,53.62,6.58,,0.89,0.00,33.32,21.59,44.54,,33,42,60,44,30,40,30,32,27,23,12,37,8,7,7,6,3,441,42,47,45,42,43,37,33,38,27,26,15,42,15,17,15,8,5,497,,4,22,429,19,75,59,54,37,695,67,191,63,628,63,124,54,504,19,14,14,79,221,68,47,34,366,279,0,938,938,784,89,67,628,935,,,,,,125.01,89.20,115.43,96.92,43.61,93.37,89.09,0.536,0.541,0.687,0.539,0.828,0.727
1431490200171,1431490200171,Vila Jardim : General Barreto Viana / Vila da Paz,2000,75.95,1.39,12.50,14.54,95.17,85.46,49.53,5.94,12.22,0.00,0.00,5.56,2.36,5.96,4.26,7.07,12.19,8.24,100.61,105.53,91.26,51.41,91.25,95.69,66.39,30.45,46.14,92.76,43.60,21.08,80.76,98.58,96.57,13.51,1.36,8.81,91.15,81.14,88.91,71.47,68.15,62.39,65.99,53.10,50.65,15.88,455.49,683.72,1010.21,1756.88,2498.68,0.43,,,1.34,3.71,8.88,16.17,30.92,4.72,48.66,14.53,28.82,51.34,72.70,8.51,6.70,1169.01,275.90,3614.37,573.23,835.25,1316.77,2843.92,1169.01,,104.76,191.20,0.33,0.51,17.64,4.02,0.18,70.73,0.54,5.81,26.12,3.78,69.95,45.73,9.58,13.36,84.60,67.67,19.55,1.43,14.80,43.77,56.92,79.82,1950.49,0.43,,4.43,35.87,79.56,65.64,88.84,,78.49,49.87,28.08,13.62,20.80,99.36,99.07,12.90,100.00,100.00,0.00,,8.78,53.86,1.42,11.03,2.49,23.82,1.52,10.82,3.16,,0.84,0.00,29.76,4.71,70.42,,39,49,33,42,21,28,29,24,29,23,16,35,14,4,6,2,1,395,28,32,45,46,26,21,25,28,24,28,14,32,13,16,6,7,5,396,,4,14,352,11,63,45,48,43,576,39,166,51,537,55,127,48,410,13,15,14,70,172,47,32,22,304,213,0,791,791,657,81,39,537,786,,,,,,109.84,108.48,109.37,98.58,78.11,96.87,92.88,0.715,0.789,0.804,0.764,0.849,0.801
1431490200172,1431490200172,Belém Novo : Vila Julia / Giulian,2000,67.52,3.27,28.20,32.77,89.56,71.92,48.53,4.24,8.11,0.00,0.00,9.86,2.11,10.79,1.25,13.21,27.29,21.20,88.05,102.25,41.98,2.22,80.13,86.49,19.78,1.70,8.29,65.52,16.65,5.30,31.69,88.66,83.20,39.74,3.65,8.25,57.91,25.72,41.49,28.63,24.48,7.46,11.93,7.63,6.25,0.30,109.81,183.50,259.93,390.42,581.23,0.40,7.97,11.85,28.38,37.58,59.57,69.69,28.96,5.14,45.53,15.51,31.39,54.47,83.12,7.47,5.87,278.23,71.49,805.80,144.28,220.88,321.14,633.37,279.35,46.64,87.52,144.60,0.28,0.70,15.77,20.43,0.00,51.52,0.56,10.62,22.11,0.45,58.87,53.77,1.52,21.57,31.90,9.19,0.51,0.57,43.49,86.58,95.18,99.40,663.68,0.17,,5.44,45.88,74.51,76.31,83.64,,55.68,68.05,28.89,17.89,15.81,99.70,87.75,52.41,95.91,99.58,2.16,,55.88,91.71,11.34,50.89,34.93,47.52,5.75,70.56,25.21,,1.12,0.42,39.91,52.32,57.99,,26,28,25,25,18,17,18,14,15,12,11,27,5,7,1,2,1,247,16,20,31,22,23,18,23,13,14,16,12,24,8,5,4,2,2,248,,3,14,248,11,39,26,31,23,355,31,102,27,325,40,71,39,254,9,11,12,49,119,21,20,16,189,137,0,495,495,403,48,31,325,494,,,,,,108.16,46.44,93.62,88.66,20.69,83.33,78.82,0.286,0.307,0.495,0.3,0.709,0.57
1431490200173,1431490200173,Cascata : Canudos / Batillanas,2000,70.14,2.65,22.40,26.07,91.56,76.42,55.19,4.17,9.09,2.73,2.07,8.16,2.42,8.78,3.65,10.58,30.19,24.07,88.09,100.12,56.35,6.14,79.37,84.25,31.09,3.82,11.28,79.53,21.64,9.17,50.25,91.77,88.41,33.92,1.96,10.00,55.39,39.35,54.49,36.31,31.60,24.00,26.08,17.58,15.38,1.08,162.67,263.53,393.67,608.56,899.91,0.45,5.86,9.65,16.04,24.91,38.52,53.45,33.00,4.32,49.45,13.79,28.34,50.55,81.03,9.57,7.17,448.29,96.73,1479.42,212.47,325.93,497.93,1108.38,452.27,40.68,83.11,150.54,0.36,1.04,20.55,14.37,0.14,52.68,0.27,9.57,25.63,1.96,63.55,51.48,3.41,16.43,41.30,21.64,0.92,1.18,34.52,77.91,86.94,96.50,881.99,0.29,,4.72,48.94,79.30,74.21,81.81,,53.13,51.21,20.42,14.24,13.96,97.56,91.93,42.40,99.75,99.79,0.38,,42.60,88.72,8.23,38.34,20.72,42.89,6.04,62.31,14.43,,2.36,0.21,38.45,35.30,55.90,,569,493,522,472,424,356,351,317,248,182,124,514,108,69,42,25,17,4829,538,481,521,477,371,389,360,347,275,252,170,522,135,120,71,38,34,5096,,46,308,4587,199,787,587,588,673,6810,629,1992,646,6181,599,1364,610,4818,235,248,198,974,2390,414,481,322,3557,2559,0,9925,9925,7784,974,629,6181,9854,,,,,,115.39,67.84,102.33,92.19,35.66,88.56,70.82,0.363,0.422,0.58,0.401,0.752,0.647
1431490200174,1431490200174,Cascata : Vila Nossa Senhora da Glória,2000,67.90,3.02,27.30,31.73,89.87,72.59,65.14,3.45,8.00,5.47,6.56,11.80,6.12,12.46,7.27,14.69,34.74,28.06,94.70,110.06,48.10,2.11,81.97,89.05,18.16,0.00,13.73,66.04,19.30,5.08,47.66,90.27,84.26,41.52,6.12,11.54,53.04,21.92,39.90,26.19,21.41,5.10,10.96,9.20,8.59,0.79,117.13,204.32,292.81,482.17,614.91,0.42,6.84,10.03,24.88,33.73,52.46,64.14,30.48,4.83,46.91,14.77,30.03,53.09,79.41,8.26,6.35,323.29,78.05,985.39,160.62,246.79,372.77,758.21,326.47,42.94,87.48,145.12,0.30,0.46,13.79,14.47,0.00,56.30,0.00,13.57,20.74,0.67,63.94,58.80,1.21,18.10,29.45,10.95,0.95,0.47,40.18,85.08,92.94,98.42,717.38,0.19,,4.92,54.03,78.48,74.51,82.81,,70.36,62.61,25.87,17.60,16.52,92.68,85.25,53.29,96.29,99.92,0.49,,58.68,86.27,9.73,52.49,32.51,47.56,7.26,79.47,20.48,,0.86,0.08,37.40,5.25,28.33,,207,151,173,155,123,93,98,85,62,48,35,188,25,17,10,4,4,1473,185,162,169,159,97,96,114,86,64,60,43,183,28,27,24,11,8,1512,,15,116,1265,98,247,183,189,215,1911,214,655,213,1698,200,442,205,1256,79,86,81,350,811,103,162,110,983,655,0,2985,2985,2224,313,214,1698,2984,,,,,,115.24,52.73,99.74,90.27,19.24,84.26,71.31,0.262,0.319,0.503,0.299,0.715,0.594
1431490200175,1431490200175,Jardim Carvalho : Colina do Prado / Grécia,2000,68.41,2.83,26.10,30.37,90.27,73.48,67.80,2.46,7.96,3.15,1.72,9.06,5.22,9.79,6.54,11.30,30.10,23.01,90.10,106.17,36.22,3.57,81.11,86.46,18.14,2.44,11.23,68.76,18.21,5.65,32.20,87.83,83.45,44.21,5.75,5.67,48.77,22.05,43.83,32.91,29.43,14.83,18.60,12.76,10.90,1.25,117.13,195.21,298.18,482.65,638.33,0.50,10.39,16.68,25.98,38.03,52.57,67.76,39.35,3.51,54.21,11.96,25.19,45.79,73.51,13.17,9.07,365.67,64.13,1439.07,154.46,242.02,376.62,991.13,374.80,35.81,78.03,136.31,0.44,2.43,16.96,13.38,0.19,56.03,0.29,8.63,21.42,1.05,61.19,52.02,3.39,20.51,37.68,14.15,1.32,1.81,39.82,84.53,92.55,97.13,790.48,0.26,,2.95,47.74,78.06,72.79,84.39,,45.41,59.49,24.64,18.94,14.27,96.15,82.69,51.27,97.74,99.78,3.08,,56.81,88.77,12.17,50.16,34.09,46.25,4.74,72.10,16.73,,1.55,0.22,35.64,51.10,53.49,,309,232,201,217,168,138,142,117,87,67,42,283,36,14,14,8,6,2081,280,206,196,193,153,177,140,124,97,63,48,250,44,27,16,8,8,2030,,13,111,1688,103,349,266,261,373,2551,232,807,259,2319,245,575,230,1744,113,130,98,492,1073,101,206,118,1294,905,0,4111,4111,2989,438,232,2319,4108,,,,,,113.81,41.46,97.19,87.83,18.14,83.45,76.39,0.329,0.295,0.514,0.306,0.724,0.614
